category,name,sku,price,unit,url,image
Spruce,2x8x12' Spruce 1&2 Premium,2812S,22.73,/each,https://slacklumber.ca/p/2x8x12-spruce-12-premium/2812S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2812S.png
Spruce,2x12x8' Spruce 1&2,21208S,26.21,/each,https://slacklumber.ca/p/2x12x8-spruce-12/21208S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21208S.png
Spruce,2x10x8' Spruce 1&2 Premium,21008S,18.64,/each,https://slacklumber.ca/p/2x10x8-spruce-12-premium/21008S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21008S.png
Spruce,2x4x14' Spruce 1&2,2414S,8.55,/each,https://slacklumber.ca/p/2x4x14-spruce-12/2414S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2414S.png
Spruce,2x6x08' Spruce 1&2,2608S,6.98,/each,https://slacklumber.ca/p/2x6x08-spruce-12/2608S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2608S.png
Spruce,"2x4x92 5/8"" Spruce Stud",24PCS,3.93,/each,https://slacklumber.ca/p/2x4x92-58-spruce-stud/24PCS,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/24PCS.png
Spruce,"2x4x104 5/8"" Spruce Stud",249PC,4.98,/each,https://slacklumber.ca/p/2x4x104-58-spruce-stud/249PC,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/249PC.png
Spruce,2 x 10 x 16' Rough SPF Planking,21016P,52.64,/each,https://slacklumber.ca/p/2-x-10-x-16-rough-spf-planking/21016P,https://ik.imagekit.io/toolbx/p_1719382649538_0b61de57-087b-461a-8108-43fe44f90bdb_21016P.jpg
Spruce,2x10x20' Spruce 1&2 Premium,21020S,52.50,/each,https://slacklumber.ca/p/2x10x20-spruce-12-premium/21020S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21020S.png
Spruce,"1"" x 2"" x 8' Spruce",1208S,1.96,/each,https://slacklumber.ca/p/1-x-2-x-8-spruce/1208S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/1208S.png
Spruce,2x10x16' Spruce 1&2 Premium,21016S,37.34,/each,https://slacklumber.ca/p/2x10x16-spruce-12-premium/21016S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21016S.png
Spruce,2x6x20' Spruce 1&2,2620S,24.00,/each,https://slacklumber.ca/p/2x6x20-spruce-12/2620S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2620S.png
Spruce,2x6x10' Spruce 1&2,2610S,10.98,/each,https://slacklumber.ca/p/2x6x10-spruce-12/2610S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2610S.png
Spruce,2x4x08' Spruce 1&2,248S,3.98,/each,https://slacklumber.ca/p/2x4x08-spruce-12/248S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2408S.png
Spruce,2x2x08' Spruce,2208S,3.87,/each,https://slacklumber.ca/p/2x2x08-spruce/2208S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2208S.png
Spruce,2x6x16' Spruce 1&2,2616S,17.67,/each,https://slacklumber.ca/p/2x6x16-spruce-12/2616S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2616S.png
Spruce,2x10x12' Spruce 1&2 Premium,21012S,27.96,/each,https://slacklumber.ca/p/2x10x12-spruce-12-premium/21012S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21012S.png
Spruce,2x4x10' Spruce 1&2,2410S,5.98,/each,https://slacklumber.ca/p/2x4x10-spruce-12/2410S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2410S.png
Spruce,2x8x16' Spruce 1&2 Premium,2816S,30.31,/each,https://slacklumber.ca/p/2x8x16-spruce-12-premium/2816S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2816S.png
Spruce,2x12x16' Spruce 1&2,21216S,65.46,/each,https://slacklumber.ca/p/2x12x16-spruce-12/21216S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21216S.png
Spruce,"2x6x116 5/8"" Spruce",2610PC,10.25,/each,https://slacklumber.ca/p/2x6x116-58-spruce/2610PC,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2610PC.png
Spruce,2x8x08' Spruce 1&2 Premium,2808S,15.11,/each,https://slacklumber.ca/p/2x8x08-spruce-12-premium/2808S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2808S.png
Spruce,"2x6x92 5/8"" Spruce Stud",26PCS,6.93,/each,https://slacklumber.ca/p/2x6x92-58-spruce-stud/26PCS,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/26PCS.png
Spruce,2x8x14' Spruce 1&2 Premium,2814S,25.74,/each,https://slacklumber.ca/p/2x8x14-spruce-12-premium/2814S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2814S.png
Spruce,2x10x10' Spruce 1&2 Premium,21010S,24.21,/each,https://slacklumber.ca/p/2x10x10-spruce-12-premium/21010S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/21010S.png
Spruce,"2x6x104 5/8"" Spruce Stud",269PC,8.98,/each,https://slacklumber.ca/p/2x6x104-58-spruce-stud/269PC,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/269PC.png
Spruce,2x8x10' Spruce 1&2 Premium,2810S,18.94,/each,https://slacklumber.ca/p/2x8x10-spruce-12-premium/2810S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2810S.png
Spruce,2x6x12' Spruce 1&2,2612S,13.28,/each,https://slacklumber.ca/p/2x6x12-spruce-12/2612S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/2612S.png
Spruce,4 x 4 x 16' Spruce #3,4416S,19.73,/each,https://slacklumber.ca/p/4-x-4-x-16-spruce-3/4416S,https://ik.imagekit.io/toolbx/p_1719382359241_ebd40f21-b1b5-4436-b35d-5468263c2765_4416S.jpg
Pressure Treated,2x10x16' Treated Sienna,21016TS,48.80,/each,https://slacklumber.ca/p/2x10x16-treated-sienna/21016TS,https://ik.imagekit.io/toolbx/p_1731138972787_e2399590-a8ad-4283-826d-bed015e97fb5_21016TS.jpg
Pressure Treated,2x4x12' Treated Sienna,2412TS,11.46,/each,https://slacklumber.ca/p/2x4x12-treated-sienna/2412TS,https://ik.imagekit.io/toolbx/p_1731138066396_aea5837b-0020-4566-b22e-dba5522dec08_2412TS.jpg
Pressure Treated,2x6x12' Treated Sienna,2612TS,19.67,/each,https://slacklumber.ca/p/2x6x12-treated-sienna/2612TS,https://ik.imagekit.io/toolbx/p_1731138974354_a983af32-8407-4bdd-8e26-143a85e06426_2612TS.jpg
Pressure Treated,2x8x14' Treated Sienna,2814TS,31.30,/each,https://slacklumber.ca/p/2x8x14-treated-sienna/2814TS,https://ik.imagekit.io/toolbx/p_1731138082823_26d2721b-bdf2-4ccf-b453-bf5e956925e4_2814TS.jpg
Pressure Treated,2 X 4 - 8' Treated Sienna Grooved,2408TSG,11.38,/each,https://slacklumber.ca/p/2-x-4-8-treated-sienna-grooved/2408TSG,https://ik.imagekit.io/toolbx/p_1731138065823_b4ebe8da-bb64-4770-8bb6-7cfd1b79e039_2408TSG.jpg
Pressure Treated,6x6x10' Treated Sienna,6610TS,55.00,/each,https://slacklumber.ca/p/6x6x10-treated-sienna/6610TS,https://ik.imagekit.io/toolbx/p_1731136361127_5d1aa4a7-d2db-4b10-a6fc-9690a3539043_6610TS.jpg
Pressure Treated,2x10x12' Treated Sienna,21012TS,36.60,/each,https://slacklumber.ca/p/2x10x12-treated-sienna/21012TS,https://ik.imagekit.io/toolbx/p_1731138973206_e219b76f-3e10-4c79-bd08-d5a40bb08b06_21012TS.jpg
Pressure Treated,2x8x8' Treated Sienna,288TS,18.70,/each,https://slacklumber.ca/p/2x8x8-treated-sienna/288TS,https://ik.imagekit.io/toolbx/p_1731135814674_38e2a687-68c6-42a3-937e-1475a30f29ce_2808TS.jpg
Pressure Treated,4x4x12' Treated Sienna,4412TS,25.90,/each,https://slacklumber.ca/p/4x4x12-treated-sienna/4412TS,https://ik.imagekit.io/toolbx/p_1731138975689_858d7421-96f9-4a26-bf88-78736e8d7080_4412TS.jpg
Pressure Treated,2x6x14' Treated Sienna,2614TS,22.49,/each,https://slacklumber.ca/p/2x6x14-treated-sienna/2614TS,https://ik.imagekit.io/toolbx/p_1731138974815_57af28df-f9c9-452a-b8be-4169aaab19bf_2614TS.jpg
Pressure Treated,2x8x10' Treated Sienna,2810TS,22.81,/each,https://slacklumber.ca/p/2x8x10-treated-sienna/2810TS,https://ik.imagekit.io/toolbx/p_1731138975089_8186b50e-0017-4261-83ce-9d48c4e0d7a1_2810TS.jpg
Pressure Treated,5/4x6x12' Treated Sienna,54612TS,13.60,/each,https://slacklumber.ca/p/54x6x12-treated-sienna/54612TS,https://ik.imagekit.io/toolbx/p_1731138975998_93bdf650-5bb2-4b0a-b404-cf947e40bc6f_54612TS.jpg
Pressure Treated,6x6x12' Treated Sienna,6612TS,66.00,/each,https://slacklumber.ca/p/6x6x12-treated-sienna/6612TS,https://ik.imagekit.io/toolbx/p_1731136366246_9a0da4c8-7945-4e9e-b255-f6b4a3f9543c_6612TS.jpg
Pressure Treated,2x8x16' Treated Sienna,2816TS,36.50,/each,https://slacklumber.ca/p/2x8x16-treated-sienna/2816TS,https://ik.imagekit.io/toolbx/p_1731132391181_b119af4c-1a30-4325-8580-3990635ca89e_2816TS.jpg
Pressure Treated,"1"" x 6"" x 16' Treated Sienna",1616TS,12.36,/each,https://slacklumber.ca/p/1-x-6-x-16-treated-sienna/1616TS,https://ik.imagekit.io/toolbx/p_1731135367649_ccb0db90-9949-4e7f-a248-9ecdb9c3a068_1616TS.jpg
Pressure Treated,2x4x8' Treated Sienna,248TS,7.83,/each,https://slacklumber.ca/p/2x4x8-treated-sienna/248TS,https://ik.imagekit.io/toolbx/p_1731138973994_9d996ce0-8773-4e20-9efb-c170ba65bb08_2408TS.jpg
Pressure Treated,5/4x6x10' Treated Sienna,54610TS,11.34,/each,https://slacklumber.ca/p/54x6x10-treated-sienna/54610TS,https://ik.imagekit.io/toolbx/p_1731138976270_cbfc7b15-ce94-4129-915f-79165df8d5cc_54610TS.jpg
Pressure Treated,6x6x8' Treated Sienna,668TS,44.00,/each,https://slacklumber.ca/p/6x6x8-treated-sienna/668TS,https://ik.imagekit.io/toolbx/p_1731138975426_83952002-0171-423a-a486-7de8f98a6395_6608TS.jpg
Pressure Treated,5/4x6x14' Treated Sienna,54614TS,15.87,/each,https://slacklumber.ca/p/54x6x14-treated-sienna/54614TS,https://ik.imagekit.io/toolbx/p_1731132009477_006cc816-faa2-4fc5-909e-d81807ef8d1e_54614TS.jpg
Pressure Treated,"1"" x 6"" x 8' Treated Sienna",1608TS,6.17,/each,https://slacklumber.ca/p/1-x-6-x-8-treated-sienna/1608TS,https://ik.imagekit.io/toolbx/p_1731135383309_d88177b1-9dc5-409a-bba5-3a4c8be971f1_1608TS.jpg
Pressure Treated,2x10x10' Treated Sienna,21010TS,30.50,/each,https://slacklumber.ca/p/2x10x10-treated-sienna/21010TS,https://ik.imagekit.io/toolbx/p_1731138973354_3aab4cd5-3432-49f9-934d-f324ca24467e_21010TS.jpg
Pressure Treated,2x2x08' Treated,2208TS,4.99,/each,https://slacklumber.ca/p/2x2x08-treated/2208TS,https://ik.imagekit.io/toolbx/p_1731138048512_f7e83d6f-76ce-43ac-8db4-89821975c731_2208TS.jpg
Pressure Treated,2x4x10' Treated Sienna,2410TS,9.55,/each,https://slacklumber.ca/p/2x4x10-treated-sienna/2410TS,https://ik.imagekit.io/toolbx/p_1731138974109_150cdd0b-a3b7-46c4-9748-32f64f4ce78f_2410TS.jpg
Pressure Treated,2x12x10' Treated Sienna,21210TS,42.03,/each,https://slacklumber.ca/p/2x12x10-treated-sienna/21210TS,https://ik.imagekit.io/toolbx/p_1731138083298_dfebdc45-d2ea-4fca-a81f-2227e76134ff_21210TS.jpg
Pressure Treated,4x4x16' Treated Sienna,4416TS,33.86,/each,https://slacklumber.ca/p/4x4x16-treated-sienna/4416TS,https://ik.imagekit.io/toolbx/p_1731138116199_dae8d365-15e3-480c-86f1-a1440957629e_4416TS.jpg
Pressure Treated,2x10x14' Treated Sienna,21014TS,42.70,/each,https://slacklumber.ca/p/2x10x14-treated-sienna/21014TS,https://ik.imagekit.io/toolbx/p_1731138973507_9a8bb1d1-2d69-4ea8-a0ec-70e5a5d0f610_21014TS.jpg
Pressure Treated,2x6x16' Treated Sienna,2616TS,26.22,/each,https://slacklumber.ca/p/2x6x16-treated-sienna/2616TS,https://ik.imagekit.io/toolbx/p_1731138974971_7e85921b-e6e1-4f6e-86fc-71330737c936_2616TS.jpg
Pressure Treated,2x12x8' Treated Sienna,2128TS,34.46,/each,https://slacklumber.ca/p/2x12x8-treated-sienna/2128TS,https://ik.imagekit.io/toolbx/p_1731140791105_1a56ddf8-8f9a-420e-9758-e0f91d6c0221_21208TS.jpg
Pressure Treated,4x4x10' Treated Sienna,4410TS,21.17,/each,https://slacklumber.ca/p/4x4x10-treated-sienna/4410TS,https://ik.imagekit.io/toolbx/p_1731138975844_d8ade271-11cd-43dd-b19a-e45de686726c_4410TS.jpg
Pressure Treated,2x12x12' Treated Sienna,21212TS,50.43,/each,https://slacklumber.ca/p/2x12x12-treated-sienna/21212TS,https://ik.imagekit.io/toolbx/p_1731138974657_d07d3f10-84c5-41e5-8949-c21acadccf15_21212TS.jpg
Pressure Treated,2x4x16' Treated Sienna,2416TS,15.28,/each,https://slacklumber.ca/p/2x4x16-treated-sienna/2416TS,https://ik.imagekit.io/toolbx/p_1731138974249_e997cb16-c79a-465c-8f68-ab08eaccc89f_2416TS.jpg
Pressure Treated,2x6x08' Treated Sienna,268TS,13.12,/each,https://slacklumber.ca/p/2x6x08-treated-sienna/268TS,https://ik.imagekit.io/toolbx/p_1731138974522_e97fc988-2b03-480a-9af5-b5f7bfb7c130_2608TS.jpg
Pressure Treated,5/4x6x8' Treated Sienna,5468TS,9.21,/each,https://slacklumber.ca/p/54x6x8-treated-sienna/5468TS,https://ik.imagekit.io/toolbx/p_1731138976383_b31f8bdf-3717-4e25-87b9-e5ee3722544e_54608TS.jpg
Pressure Treated,"1"" x 6"" x 6' Treated Sienna",1606TS,4.63,/each,https://slacklumber.ca/p/1-x-6-x-6-treated-sienna/1606TS,https://ik.imagekit.io/toolbx/p_1731138973779_ea475842-5d16-4b3e-a602-cb89dc31e992_1606TS.jpg
Pressure Treated,4x4x8' Treated Sienna,448TS,17.27,/each,https://slacklumber.ca/p/4x4x8-treated-sienna/448TS,https://ik.imagekit.io/toolbx/p_1731136779345_f3012bb3-d9f3-4a90-acf9-bd3e62a87fa9_4408TS.jpg
Pressure Treated,2x6x10' Treated Sienna,2610TS,16.39,/each,https://slacklumber.ca/p/2x6x10-treated-sienna/2610TS,https://ik.imagekit.io/toolbx/p_1731138071922_bb0e6f10-6d7e-4308-b957-3409cfaf0f3f_2610TS.jpg
Pressure Treated,2x12x16' Treated Sienna,21216TS,67.25,/each,https://slacklumber.ca/p/2x12x16-treated-sienna/21216TS,https://ik.imagekit.io/toolbx/p_1731135808440_d5d6fc41-24d9-4433-a6a2-74c29d2911d8_21216TS.jpg
Pressure Treated,"1"" x 6"" x 5' Treated Sienna",1605TS,3.85,/each,https://slacklumber.ca/p/1-x-6-x-5-treated-sienna/1605TS,https://ik.imagekit.io/toolbx/p_1731131363873_ea85e94b-fbc8-471f-9428-3df42b170f56_1605TS.jpg
Pressure Treated,5/4x6x16' Treated Sienna,54616TS,18.13,/each,https://slacklumber.ca/p/54x6x16-treated-sienna/54616TS,https://ik.imagekit.io/toolbx/p_1731136356068_6daae23a-9057-4a66-8b62-48b985bde109_54616TS.jpg
Pressure Treated,2x10x08' Treated Sienna,2108TS,24.40,/each,https://slacklumber.ca/p/2x10x08-treated-sienna/2108TS,https://ik.imagekit.io/toolbx/p_1731138973612_90a2e25c-37fe-4f9d-9049-65e9f3174298_21008TS.jpg
Pressure Treated,2x8x12' Treated Sienna,2812TS,27.37,/each,https://slacklumber.ca/p/2x8x12-treated-sienna/2812TS,https://ik.imagekit.io/toolbx/p_1731138975252_9cfe9775-541c-4ceb-861c-0dabb04a22cf_2812TS.jpg
Pressure Treated,6x6x16' Treated Sienna,6616TS,88.00,/each,https://slacklumber.ca/p/6x6x16-treated-sienna/6616TS,https://ik.imagekit.io/toolbx/p_1731138975577_4169490f-96c8-4825-8c2d-82127a85e52d_6616TS.jpg
Pressure Treated,"2"" x 2"" x 48"" Baluster Sienna",TBS48,2.98,/each,https://slacklumber.ca/p/2-x-2-x-48-baluster-sienna/TBS48,https://ik.imagekit.io/toolbx/p_1713417836381_f50cfa20-2248-4f63-80cc-773ef0da3370_TBS48.jpg
Pressure Treated,4' x 8' Sienna Lattice Privacy Plus,48LTSPP,44.98,/each,https://slacklumber.ca/p/4-x-8-sienna-lattice-privacy-plus/48LTSPP,https://ik.imagekit.io/toolbx/p_1694145767278_d5c69c88-0773-4699-8200-cd88aac0dba8_48LTSPP.jpg
Pressure Treated,4 Step Stringer Sienna,4SSTS,31.48,/each,https://slacklumber.ca/p/4-step-stringer-sienna/4SSTS,https://ik.imagekit.io/toolbx/p_1713421638233_50a751d0-bdac-41a1-b168-3447ad7f9255_4SSTS.jpg
Pressure Treated,6 Step Stringer Sienna,6SSTS,47.44,/each,https://slacklumber.ca/p/6-step-stringer-sienna/6SSTS,https://ik.imagekit.io/toolbx/p_1713417841034_5818cef2-a111-4e29-8bd4-53a6aa18bcfe_6SSTS.jpg
Pressure Treated,"Contractor Value Baluster Pack 32"" (30pcs)",CR-32,134.00,/pack,https://slacklumber.ca/p/contractor-value-baluster-pack-32-30pcs/CR-32,https://ik.imagekit.io/toolbx/p_1713677905761_c33f7202-46bb-4435-82b3-98f3883aa1d0_CR-32.jpg
Pressure Treated,3 Step Stringer Sienna,3SSTS,22.98,/each,https://slacklumber.ca/p/3-step-stringer-sienna/3SSTS,https://ik.imagekit.io/toolbx/p_1713421628466_5c9ed6d3-7da2-444c-b854-7f877bd0e850_3SSTS.jpg
Pressure Treated,5 Step Stringer Sienna,5SSTS,37.98,/each,https://slacklumber.ca/p/5-step-stringer-sienna/5SSTS,https://ik.imagekit.io/toolbx/p_1713421633189_43cfd9cb-b6cd-4ef9-864a-c20c4822d890_5SSTS.jpg
Pressure Treated,"2"" x 2"" x 42"" Baluster Sienna",TBS42,2.61,/each,https://slacklumber.ca/p/2-x-2-x-42-baluster-sienna/TBS42,https://ik.imagekit.io/toolbx/p_1713417827246_ec8e31ed-7c15-4ab4-bb2c-13172979e647_TBS42.jpg
Pressure Treated,"2"" x 2"" x 36"" Baluster Sienna",TBS36,2.23,/each,https://slacklumber.ca/p/2-x-2-x-36-baluster-sienna/TBS36,https://ik.imagekit.io/toolbx/p_1713417849930_5e75510e-8057-4ac5-9dac-ed13c468759f_TBS36.jpg
Pressure Treated,Cut N Seal Sienna Brown 946ml,AA574200,19.97,/each,https://slacklumber.ca/p/cut-n-seal-sienna-brown-946ml/AA574200,https://ik.imagekit.io/toolbx/p_1713506539738_df9495ae-11e8-4318-a694-bfbe039ad54e_7821036.jpg
Pressure Treated,1x8 Lattice Cedar Privacy Plus,18LCPP,11.98,/each,https://slacklumber.ca/p/1x8-lattice-cedar-privacy-plus/18LCPP,https://ik.imagekit.io/toolbx/1759845754647
Pressure Treated,2x12x14' Treated Sienna,21214TS,61.04,/each,https://slacklumber.ca/p/2x12x14-treated-sienna/21214TS,https://ik.imagekit.io/toolbx/p_1731135742732_27dd2da5-1d7e-4fdd-83de-d075cc909ac5_21214TS.jpg
Pressure Treated,Cut N Seal Sienna Brown 3.78L,7821037,34.59,/each,https://slacklumber.ca/p/cut-n-seal-sienna-brown-378l/7821037,https://ik.imagekit.io/toolbx/p_1713506544733_5e0378e8-4a78-4eaf-978e-b2ad4e8b49e5_7821037.jpg
Pressure Treated,1' x 8' Sienna Lattice Privacy Plus,18LTSPP,11.98,/each,https://slacklumber.ca/p/1-x-8-sienna-lattice-privacy-plus/18LTSPP,https://ik.imagekit.io/toolbx/p_1694145729989_6a2495d2-6e2d-4660-813d-2ea11eeea4fb_18LTSPP.jpg
Sheeted Goods,4 X 8 - 3/8 STD SPRUCE PLYWOOD,38STD,30.98,/each,https://slacklumber.ca/p/4-x-8-38-std-spruce-plywood/38STD,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/38STD.png
Sheeted Goods,4 X 8 - 1/2 STD SPRUCE PLYWOOD,12STD,40.98,/each,https://slacklumber.ca/p/4-x-8-12-std-spruce-plywood/12STD,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/12STD.png
Sheeted Goods,4 X 8 - 5/8 STD SPRUCE PLYWOOD,58STD,52.98,/each,https://slacklumber.ca/p/4-x-8-58-std-spruce-plywood/58STD,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58STD.png
Sheeted Goods,4 X 8 - 3/4 STD SPRUCE PLYWOOD,34STD,63.98,/each,https://slacklumber.ca/p/4-x-8-34-std-spruce-plywood/34STD,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/34STD.png
Sheeted Goods,4 X 8 - 5/8 T&G STD SPRUCE PLY,58STDTG,52.98,/each,https://slacklumber.ca/p/4-x-8-58-tg-std-spruce-ply/58STDTG,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58TGSTD.png
Sheeted Goods,4 X 8 - 3/4 T&G STD SPRUCE PLY.,34STDTG,63.98,/each,https://slacklumber.ca/p/4-x-8-34-tg-std-spruce-ply/34STDTG,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58TGSTD.png
Sheeted Goods,4 X 8 - 1/4 O.S.B.,14OSB,12.98,/each,https://slacklumber.ca/p/4-x-8-14-osb/14OSB,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/14OSB.png
Sheeted Goods,4 X 8 - 7/16 O.S.B.,716OSB,13.48,/each,https://slacklumber.ca/p/4-x-8-716-osb/716OSB,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58TGOSB.png
Sheeted Goods,4 X 8 - 5/8 O.S.B. T&G,58OSBTG,22.98,/each,https://slacklumber.ca/p/4-x-8-58-osb-tg/58OSBTG,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58TGOSB.png
Sheeted Goods,OSB EDGE GOLD TG 22/32X48X96,34TGEGOLD,34.06,/each,https://slacklumber.ca/p/osb-edge-gold-tg-2232x48x96/34TGEGOLD,https://ik.imagekit.io/toolbx/p_1710056585219_656b0dfb-8437-482b-b328-42d2ca12cec0_34TGEGOLD.jpg
Sheeted Goods,4x8x5.5 Underlay,55MAH,22.59,/each,https://slacklumber.ca/p/4x8x55-underlay/55MAH,https://ik.imagekit.io/toolbx/p_1710048750368_5ceba65e-e6f1-4ca3-9903-d8e0fd864fa9_55MAH.jpg
Sheeted Goods,"Smart Panel 4x8x3/8"" Primed",SP38,64.00,/each,https://slacklumber.ca/p/smart-panel-4x8x38-primed/SP38,https://ik.imagekit.io/toolbx/1756125707596
Sheeted Goods,"ZIP T&T Sheathing 7/16"" x 4' x 8'",ZIP716,39.38,/each,https://slacklumber.ca/p/zip-tt-sheathing-716-x-4-x-8/ZIP716,https://ik.imagekit.io/toolbx/p_1712902129795_b4c42644-1327-4e54-9e75-a593653a1bdd_ZIPTT716.jpg
Sheeted Goods,"ZIP T&T Sheathing 1/2"" x 4' x 8'",ZIP12,60.00,/each,https://slacklumber.ca/p/zip-tt-sheathing-12-x-4-x-8/ZIP12,https://ik.imagekit.io/toolbx/p_1712902119751_2ab026b5-4a49-4e8d-8ee3-c8fcd4f02080_ZIPTT12.jpg
Sheeted Goods,"ZIP R6.6 Sheathing 1-7/16"" x 4' x 8'",ZIP1716,115.46,/each,https://slacklumber.ca/p/zip-r66-sheathing-1-716-x-4-x-8/ZIP1716,https://ik.imagekit.io/toolbx/p_1712902139783_df16e705-27f1-446f-b2ba-1aa7331a0137_ZIP1716.jpg
Sheeted Goods,4x8x1/2 G1S Plywood,12G1S,61.95,/each,https://slacklumber.ca/p/4x8x12-g1s-plywood/12G1S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/12G1S.png
Sheeted Goods,4x8x5/8 G1S Plywood,58G1S,74.98,/each,https://slacklumber.ca/p/4x8x58-g1s-plywood/58G1S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58G1S.png
Sheeted Goods,4x8x3/4 G1S Plywood,34G1S,83.52,/each,https://slacklumber.ca/p/4x8x34-g1s-plywood/34G1S,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/34G1S.png
Sheeted Goods,4x8x1/2 Treated Plywood,12TS,59.26,/each,https://slacklumber.ca/p/4x8x12-treated-plywood/12TS,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/12TS.png
Sheeted Goods,4x8x5/8 Treated Plywood,58TS,74.86,/each,https://slacklumber.ca/p/4x8x58-treated-plywood/58TS,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/58TS.png
Sheeted Goods,4x8x3/4 Treated Plywood,34TS,88.38,/each,https://slacklumber.ca/p/4x8x34-treated-plywood/34TS,https://ik.imagekit.io/toolbx/ecommerce/SlackLumber/P2.24.23/34TS.png
LVL,"1-3/4"" x 9-1/2"" 2.0 LVL /LF",LVL10,9.88,/each,https://slacklumber.ca/p/1-34-x-9-12-20-lvl-lf/LVL10,https://ik.imagekit.io/toolbx/p_1693368043464_6f9459ce-6b6d-460a-9e5d-c142650f6536_LVL9.jpg
LVL,"1-3/4"" x 14"" 2.0 LVL /LF",LVL14,18.03,/each,https://slacklumber.ca/p/1-34-x-14-20-lvl-lf/LVL14,https://ik.imagekit.io/toolbx/p_1693368052594_666e376a-7e61-42dd-a6a5-1e5295c3bf63_LVL14.jpg
LVL,"1-3/4"" x 18"" 2.0 LVL /LF",LVL18,26.15,/each,https://slacklumber.ca/p/1-34-x-18-20-lvl-lf/LVL18,https://ik.imagekit.io/toolbx/p_1693368052863_c14ac02d-e697-4d4b-8975-fb571b7be1e1_LVL18.jpg
LVL,"1-3/4"" x 16"" 2.0 LVL /LF",LVL16,21.17,/each,https://slacklumber.ca/p/1-34-x-16-20-lvl-lf/LVL16,https://ik.imagekit.io/toolbx/p_1693368062029_18011f7e-ac1a-4527-80fe-89fd3a132623_LVL16.jpg
LVL,"1-3/4"" x 11-7/8"" 2.0 LVL /LF",LVL12,12.25,/each,https://slacklumber.ca/p/1-34-x-11-78-20-lvl-lf/LVL12,https://ik.imagekit.io/toolbx/p_1693368047545_065eee53-23d5-419f-bc90-4ec154a7d522_LVL11.jpg
LVL,"1-3/4"" x 7-1/4"" 2.0 LVL /LF",LVL8,9.38,/each,https://slacklumber.ca/p/1-34-x-7-14-20-lvl-lf/LVL8,https://ik.imagekit.io/toolbx/p_1693368057246_0b1afd5f-349d-4480-99e7-5eb9700202d9_LVL7.jpg
Simpson Strong Ties,Hurricane Tie H2.5AZ,H2.5AZ,0.99,/each,https://slacklumber.ca/p/hurricane-tie-h25az/H2.5AZ,https://ik.imagekit.io/toolbx/1761313610568
