category,name,sku,price,unit,url,image
Construction Lumber,"1 3/4"" X 11 7/8"" - 16' LVL BEAM",LLVL117816,162.40,/each,https://peacocklumber.ca/p/1-34-x-11-78-16-lvl-beam/LLVL117816,https://ik.imagekit.io/toolbx/p_1676092168101_a925e502-9000-45fb-933f-ab518818aba5_LLVL117816.jpg
Construction Lumber,1x2x8' Spruce Strapping,LSP128,1.45,/piece,https://peacocklumber.ca/p/1x2x8-spruce-strapping/LSP128,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0102.png
Construction Lumber,LARGE SHIMS-10/10,LSHL,9.95,/bundle,https://peacocklumber.ca/p/large-shims-1010/LSHL,https://ik.imagekit.io/toolbx/p_1722241130720_6e563a21-0de3-4f1f-9fb4-d310350e5d15_LSHL.jpg
Construction Lumber,"1 3/4"" X 9 1/2"" - 24' LVL BEAM",LLVL13491224,196.95,/each,https://peacocklumber.ca/p/1-34-x-9-12-24-lvl-beam/LLVL13491224,https://ik.imagekit.io/toolbx/p_1689912269145_6a31c956-e109-4975-b558-0a225d5244a1_LLVL13491224.jpg
Construction Lumber,"SMALL SHIMS 1 1/2"" X 16""",LSHS,5.95,/bundle,https://peacocklumber.ca/p/small-shims-1-12-x-16/LSHS,https://ik.imagekit.io/toolbx/p_1722241130983_eae2c8ba-28c1-4647-bf29-a65fb23e4c08_LSHS.jpg
Construction Lumber,1x6-6' Pressure Treated,LMP166,4.73,/piece,https://peacocklumber.ca/p/1x6-6-pressure-treated/LMP166,https://ik.imagekit.io/toolbx/p_1681359262907_8c746891-c72f-4728-80eb-87240d28f5a6_LMP166.jpg
Construction Lumber,"1 3/4"" X 11 7/8"" - 12' LVL BEAM",LLVL117812,121.80,/each,https://peacocklumber.ca/p/1-34-x-11-78-12-lvl-beam/LLVL117812,https://ik.imagekit.io/toolbx/p_1676092163406_973332d7-2a77-4cb4-9f69-92c24fd0893b_LLVL117812.jpg
Construction Lumber,2x8x14' Pressure Treated,LMP2814,33.25,/each,https://peacocklumber.ca/p/2x8x14-pressure-treated/LMP2814,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x8MicroProSienna.png
Construction Lumber,2x12x12' Spruce D4S (#2 & Better),LSP21212,41.35,/piece,https://peacocklumber.ca/p/2x12x12-spruce-d4s-2-better/LSP21212,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png
Construction Lumber,6x6x14' Pressure Treated,LMP6614,78.75,/each,https://peacocklumber.ca/p/6x6x14-pressure-treated/LMP6614,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-104-0606.png
Construction Lumber,2X10x12' Pressure Treated,LMP21012,37.05,/piece,https://peacocklumber.ca/p/2x10x12-pressure-treated/LMP21012,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x10MicroProSienna.png
Construction Lumber,2x10x12' Spruce D4S (#2 & Better),LSP21012,29.10,/piece,https://peacocklumber.ca/p/2x10x12-spruce-d4s-2-better/LSP21012,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png
Construction Lumber,2x12x20' Pressure Treated,LMP21220,110.40,/piece,https://peacocklumber.ca/p/2x12x20-pressure-treated/LMP21220,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x12MicroProSienna.png
Construction Lumber,"2"" JOIST TAPE -65'",OTJT,29.95,/each,https://peacocklumber.ca/p/2-joist-tape-65/OTJT,https://ik.imagekit.io/toolbx/p_1686715294035_24ff2a38-4a3f-4fc9-90ae-0cc7d19f530e_OTJT.jpg
Construction Lumber,1x6x12' Spruce,LSP1612,6.90,/each,https://peacocklumber.ca/p/1x6x12-spruce/LSP1612,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0102.png
Construction Lumber,2x8x12' Pressure Treated,LMP2812,27.70,/each,https://peacocklumber.ca/p/2x8x12-pressure-treated/LMP2812,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x8MicroProSienna.png
Construction Lumber,1x8 Privacy Plus Lattice-Pressure Treated,LMPPL18,12.00,/each,https://peacocklumber.ca/p/1x8-privacy-plus-lattice-pressure-treated/LMPPL18,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/1x8+Privacy.png
Construction Lumber,1x2x8' Pressure Treated (Pkg/24),LMP128,59.98,/each,https://peacocklumber.ca/p/1x2x8-pressure-treated-pkg24/LMP128,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/1x2_Strapping.png
Construction Lumber,CONCEALED STRINGER HANGER,OHCSH,4.49,/each,https://peacocklumber.ca/p/concealed-stringer-hanger/OHCSH,https://ik.imagekit.io/toolbx/1749304365847
Construction Lumber,"1 3/4"" X 7 1/4"" - 24' LVL BEAM",LLVL71424,165.65,/each,https://peacocklumber.ca/p/1-34-x-7-14-24-lvl-beam/LLVL71424,https://ik.imagekit.io/toolbx/p_1689912264401_7cba80de-35a6-45b9-b9fb-2abce07f1fb2_LLVL71424.jpg
Construction Lumber,2X12-14'SPRUCE D4S (2&BTR),LSP21214,44.35,/piece,https://peacocklumber.ca/p/2x12-14spruce-d4s-2btr/LSP21214,https://ik.imagekit.io/toolbx/p_1705727248359_118918fc-bca1-4f3e-bf04-8a6d25b7a6b0_LSP21214.jpg
Construction Lumber,5/4x6-16' Pressure Treated,lmp54616,17.45,/piece,https://peacocklumber.ca/p/54x6-16-pressure-treated/lmp54616,https://ik.imagekit.io/toolbx/p_1676005793963_e4920178-309c-4ade-ba44-df3620fe5aac_lmp54616.jpg
Construction Lumber,2X6-16 PRESSURE TREATED,lmp2616,25.75,/each,https://peacocklumber.ca/p/2x6-16-pressure-treated/lmp2616,https://ik.imagekit.io/toolbx/p_1681359272804_64921aeb-f07b-4f20-8842-24fe1765bd9f_lmp2616.jpg
Construction Lumber,2x8x20' Pressure Treated,LMP2820,66.25,/piece,https://peacocklumber.ca/p/2x8x20-pressure-treated/LMP2820,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x8MicroProSienna.png
Construction Lumber,2x10x8' Pressure Treated,LMP2108,24.75,/piece,https://peacocklumber.ca/p/2x10x8-pressure-treated/LMP2108,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x10MicroProSienna.png
Construction Lumber,1x4x8' Spruce Strapping,LSP148,2.95,/piece,https://peacocklumber.ca/p/1x4x8-spruce-strapping/LSP148,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0102.png
Construction Lumber,4x8 Privacy Plus Lattice-Pressure Treated,LMPPL48,45.00,/each,https://peacocklumber.ca/p/4x8-privacy-plus-lattice-pressure-treated/LMPPL48,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/1x8+Privacy.png
Construction Lumber,6X6-12' RED PINE-ROUGH SAWN,LRPR6612,59.45,/piece,https://peacocklumber.ca/p/6x6-12-red-pine-rough-sawn/LRPR6612,https://ik.imagekit.io/toolbx/p_1676005852619_2d042d43-7c04-4f1e-9355-e36660cc6641_LRPR6612.jpg
Construction Lumber,2x8x10' Pressure Treated,LMP2810,23.45,/each,https://peacocklumber.ca/p/2x8x10-pressure-treated/LMP2810,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x8MicroProSienna.png
Construction Lumber,5/4x6x12' Pressure Treated,LMP54612,13.10,/piece,https://peacocklumber.ca/p/54x6x12-pressure-treated/LMP54612,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/5%3A4x6_MicroProSienna.png
Construction Lumber,"1/2"" PLYWOOD CLIPS - 250 PCS",OFHPC12,19.99,/each,https://peacocklumber.ca/p/12-plywood-clips-250-pcs/OFHPC12,https://ik.imagekit.io/toolbx/p_1684210596884_3ca7d43e-cd34-4f2b-a1cf-12d870d44ba9_OFHPC12.jpg
Construction Lumber,3 Step Stringer-Pressure Treated,LMPS3,23.25,/piece,https://peacocklumber.ca/p/3-step-stringer-pressure-treated/LMPS3,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/LMPS3.png
Construction Lumber,2x12x8' Spruce D4S (#2 & Better),LSP2128,23.95,/piece,https://peacocklumber.ca/p/2x12x8-spruce-d4s-2-better/LSP2128,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png
Construction Lumber,2x12x16' Spruce D4S (#2 & Better),LSP21216,58.75,/piece,https://peacocklumber.ca/p/2x12x16-spruce-d4s-2-better/LSP21216,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png
Construction Lumber,"7"" Flat Cap-Pressure Treated",LMPCF7,7.25,/each,https://peacocklumber.ca/p/7-flat-cap-pressure-treated/LMPCF7,https://ik.imagekit.io/toolbx/p_1679718402332_400b3173-41d3-44bf-a28f-18294e234dc8_LMPCF7.jpg
Construction Lumber,FORT DECK BLOCK-RECYCLED PLASTIC,LMPDFP,11.95,/each,https://peacocklumber.ca/p/fort-deck-block-recycled-plastic/LMPDFP,https://ik.imagekit.io/toolbx/1749301808584
Construction Lumber,2x8x16' Pressure Treated,LMP2816,37.99,/each,https://peacocklumber.ca/p/2x8x16-pressure-treated/LMP2816,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/2x8MicroProSienna.png
Construction Lumber,5/4x6x10' Pressure Treated,LMP54610,10.90,/piece,https://peacocklumber.ca/p/54x6x10-pressure-treated/LMP54610,https://ik.imagekit.io/toolbx/p_1676005751772_0788b8c3-4dd8-4fc6-8a03-02908eae689c_LMP54610.jpg
Construction Lumber,5/4x6x14' Pressure Treated,LMP54614,15.30,/piece,https://peacocklumber.ca/p/54x6x14-pressure-treated/LMP54614,https://ik.imagekit.io/toolbx/ecommerce/Peacock+Lumber/5%3A4x6_MicroProSienna.png
Construction Lumber,1x6x8' Spruce,LSP168,4.40,/piece,https://peacocklumber.ca/p/1x6x8-spruce/LSP168,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0102.png
Construction Lumber,2x10x16' Spruce D4S (#2 & Better),LSP21016,34.35,/piece,https://peacocklumber.ca/p/2x10x16-spruce-d4s-2-better/LSP21016,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png
