category,name,sku,price,unit,url,image,scraped_time
Lumber,2x6x8' Grade #1 & 2 Dressed Four Sides Kiln Dried Pine,P268,27.52,/each,https://shop.newcanadianslumber.com/p/2x6x8-grade-1-2-dressed-four-sides-kiln-dried-pine/P268,https://ik.imagekit.io/toolbx/p_1606680422497_86288333-6093-4f53-a05e-e9a2f84dc829.jpg,
Lumber,Roseburg Floor Joist 80S 11-7/8x16',FJ80S117816,80.95,/each,https://shop.newcanadianslumber.com/p/roseburg-floor-joist-80s-11-78x16/FJ80S117816,https://ik.imagekit.io/toolbx/i_joist.jpg,
Lumber,1x10x8' Poplar Lumber,POP1108,71.48,/each,https://shop.newcanadianslumber.com/p/1x10x8-poplar-lumber/POP1108,https://ik.imagekit.io/toolbx/p_1657819575329_984b7722-8bd8-4654-8e18-cc1d322764bf.jpg,
Lumber,6x6x10' PT,PT6610,56.99,/each,https://shop.newcanadianslumber.com/p/6x6x10-pt/PT6610,https://ik.imagekit.io/toolbx/p_1606681187650_9775198b-5f49-4aff-a4cf-0701a5dcb073.jpg,
Lumber,1x6x8' Pine #1,P168,15.98,/each,https://shop.newcanadianslumber.com/p/1x6x8-pine-1/P168,https://ik.imagekit.io/toolbx/p_1657819532970_ed1b6425-64d2-40da-b9ed-faf31a7096bb.jpg,
Lumber,LVL Beam 9-1/2x14',LVL91214,102.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-9-12x14/LVL91214,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,2x3x8' Premium SPF,S238,3.69,/each,https://shop.newcanadianslumber.com/p/2x3x8-premium-spf/S238,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0202.png,
Lumber,"4x8x3/4"" PT Square Privacy Lattice - Custom Order",PL4834SQ,123,/each,https://shop.newcanadianslumber.com/p/4x8x34-pt-square-privacy-lattice-custom-order/PL4834SQ,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL4834SQ.jpg,
Lumber,2x12x16' PT,PT21216,73.99,/each,https://shop.newcanadianslumber.com/p/2x12x16-pt/PT21216,https://ik.imagekit.io/toolbx/src-img/160149351088,
Lumber,4-1/4 Baseboard,BAS-400,4.79,/each,https://shop.newcanadianslumber.com/p/4-14-baseboard/BAS-400,https://ik.imagekit.io/toolbx/1749664344604,
Lumber,2x6x16' Premium SPF,S2616,17.69,/each,https://shop.newcanadianslumber.com/p/2x6x16-premium-spf/S2616,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0206.png,
Lumber,1x8x10' Pine #1,P1810,24.94,/each,https://shop.newcanadianslumber.com/p/1x8x10-pine-1/P1810,https://ik.imagekit.io/toolbx/p_1657819533458_0db332d8-ca9d-4d5a-a5d4-750c798b6b20.jpg,
Lumber,"1x8x7/16"" PT Privacy Diagonal Lattice - Custom Order",PL18716PP,12.89,/each,https://shop.newcanadianslumber.com/p/1x8x716-pt-privacy-diagonal-lattice-custom-order/PL18716PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL18716PP.jpg,
Lumber,1x12x16' Clear Pine,CP11216,82.82,/each,https://shop.newcanadianslumber.com/p/1x12x16-clear-pine/CP11216,https://ik.imagekit.io/toolbx/p_1657819509774_6d4dc04b-0696-4d86-8ce7-08eebcb2b987.jpg,
Lumber,2x2x8' PT,PT228,5.49,/each,https://shop.newcanadianslumber.com/p/2x2x8-pt/PT228,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-104-0202.png,
Lumber,"1x6"" T&G Pine ""V"" Groove 5/8"" (price per Linear Foot)",P16TGV,1.49,/foot,https://shop.newcanadianslumber.com/p/1x6-tg-pine-v-groove-58-price-per-linear-foot/P16TGV,https://ik.imagekit.io/toolbx/ecommerce/NCL/P16TGV.jpeg,
Lumber,1x6x6' Premium Cedar,C166,10.25,/each,https://shop.newcanadianslumber.com/p/1x6x6-premium-cedar/C166,https://ik.imagekit.io/toolbx/p_1606681339219_c2f1e098-e281-4f71-b034-bd3d425c4cbd.jpg,
Lumber,5/4x6x16' PT,PT1616DB,19.09,/each,https://shop.newcanadianslumber.com/p/54x6x16-pt/PT1616DB,https://ik.imagekit.io/toolbx/src-img/196482350772,
Lumber,5x5x10' PT,PT5510,39.99,/each,https://shop.newcanadianslumber.com/p/5x5x10-pt/PT5510,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-104-0404.png,
Lumber,1x5x16' Clear Pine,CP1516,29.95,/each,https://shop.newcanadianslumber.com/p/1x5x16-clear-pine/CP1516,https://ik.imagekit.io/toolbx/p_1657819513384_4907ff10-5abd-4388-a780-a3312fe3c748.jpg,
Lumber,2x4x8' Grooved Cedar,C248G,21.99,/each,https://shop.newcanadianslumber.com/p/2x4x8-grooved-cedar/C248G,https://ik.imagekit.io/toolbx/ecommerce/NCL/9.26.22/C248G.png,
Lumber,"1x5"" Poplar Lumber (sold by LF)",POP15F,3.93,/each,https://shop.newcanadianslumber.com/p/1x5-poplar-lumber-sold-by-lf/POP15F,https://ik.imagekit.io/toolbx/p_1657818968988_3dd7fba4-1f2e-4371-b014-f7f6ad375cc9.jpg,
Lumber,"1x6x12"" Poplar Lumber",POP1612,53.11,/each,https://shop.newcanadianslumber.com/p/1x6x12-poplar-lumber/POP1612,https://ik.imagekit.io/toolbx/p_1657819553455_781077d2-7924-46ee-ace0-bb672a233915.jpg,
Lumber,Pine Baseboard,BAS-508,6.53,/each,https://shop.newcanadianslumber.com/p/pine-baseboard/BAS-508,https://ik.imagekit.io/toolbx/1749742748768,
Lumber,"2x8x7/16"" Privacy Diagonal Cedar Lattice - Custom Order",CL28716PP,29.99,/each,https://shop.newcanadianslumber.com/p/2x8x716-privacy-diagonal-cedar-lattice-custom-order/CL28716PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL28716PP.jpg,
Lumber,1x12x8' Barn-Board - One Side Rough/One Smooth,P1128BB,24.75,/each,https://shop.newcanadianslumber.com/p/1x12x8-barn-board-one-side-roughone-smooth/P1128BB,https://ik.imagekit.io/toolbx/ecommerce/NCL/P1128BB.jpeg,
Lumber,"1x2x8"" Poplar Lumber",POP128,15.36,/each,https://shop.newcanadianslumber.com/p/1x2x8-poplar-lumber/POP128,https://ik.imagekit.io/toolbx/p_1657819547010_258ab355-eb44-4022-b8cc-9361f27c9d62.jpg,
Lumber,1x5x12' Poplar Lumber,POP1512,47.1,/each,https://shop.newcanadianslumber.com/p/1x5x12-poplar-lumber/POP1512,https://ik.imagekit.io/toolbx/p_1657819547713_d0daf981-d1b1-4073-90ea-f6f5da10a811.jpg,
Lumber,1x5x8' Clear Pine,CP158,14.98,/each,https://shop.newcanadianslumber.com/p/1x5x8-clear-pine/CP158,https://ik.imagekit.io/toolbx/p_1657819513845_29ec353b-4574-4188-94bc-204c4eff21a1.jpg,
Lumber,"1x10"" Poplar Lumber (sold by LF)",POP110F,8.94,/each,https://shop.newcanadianslumber.com/p/1x10-poplar-lumber-sold-by-lf/POP110F,https://ik.imagekit.io/toolbx/p_1657818969325_4ec0675c-e6ff-4260-a67d-cdd475f2afd1.jpg,
Lumber,Pine 1-1/2 Bed Moulding,BED-100,1.93,/each,https://shop.newcanadianslumber.com/p/pine-1-12-bed-moulding/BED-100,https://ik.imagekit.io/toolbx/1749667111940,
Lumber,"2'x8'x1"" Privacy Square Cedar Lattice - Custom Order",CL281PSQ,106,/each,https://shop.newcanadianslumber.com/p/2x8x1-privacy-square-cedar-lattice-custom-order/CL281PSQ,https://ik.imagekit.io/toolbx/p_1666903064199_a815c7de-0dc8-4409-b642-7ffa7e890379_CL281PSQ.jpg,
Lumber,1x5x6' Poplar Lumber,POP156,23.55,/each,https://shop.newcanadianslumber.com/p/1x5x6-poplar-lumber/POP156,https://ik.imagekit.io/toolbx/p_1657819548438_7fa8fa73-fe56-4396-b39d-49a1722cc347.jpg,
Lumber,"1x3"" Poplar Lumber (sold by LF)",POP13F,2.76,/each,https://shop.newcanadianslumber.com/p/1x3-poplar-lumber-sold-by-lf/POP13F,https://ik.imagekit.io/toolbx/p_1657820053534_fb6e49e3-f050-45e8-9717-d423b71583ac.jpg,
Lumber,1x5x8' Clear Pine,CP158.,14.98,/each,https://shop.newcanadianslumber.com/p/1x5x8-clear-pine/CP158.,https://ik.imagekit.io/toolbx/p_1657819511775_4d339942-a64a-472c-bf77-30e0833d9356.jpg,
Lumber,1x8x8' Premium Cedar,C188,28.69,/each,https://shop.newcanadianslumber.com/p/1x8x8-premium-cedar/C188,https://ik.imagekit.io/toolbx/ecommerce/NCL/9.26.22/C188.png,
Lumber,"1x4"" Poplar Lumber (sold by LF)",POP14F,3.09,/each,https://shop.newcanadianslumber.com/p/1x4-poplar-lumber-sold-by-lf/POP14F,https://ik.imagekit.io/toolbx/p_1657819738219_9e2268bc-b97f-4318-924d-5dc1ad6f6327.jpg,
Lumber,2x8x16' Premium Cedar Lumber,C2816,107.89,/each,https://shop.newcanadianslumber.com/p/2x8x16-premium-cedar-lumber/C2816,https://ik.imagekit.io/toolbx/ecommerce/NCL/2X8CEDAR.png,
Lumber,"1x12"" Poplar Lumber (sold by LF)",POP112F,11.61,/each,https://shop.newcanadianslumber.com/p/1x12-poplar-lumber-sold-by-lf/POP112F,https://ik.imagekit.io/toolbx/p_1606679811201_f32aaa90-17c2-4b69-89b4-7a9ddcd29ecc.jpg,
Lumber,1x5x10' Clear Pine,CP1510,18.72,/each,https://shop.newcanadianslumber.com/p/1x5x10-clear-pine/CP1510,https://ik.imagekit.io/toolbx/ecommerce/NCL/CP1510.jpeg,
Lumber,1x6x12' Clear Pine,CP1612,34.68,/each,https://shop.newcanadianslumber.com/p/1x6x12-clear-pine/CP1612,https://ik.imagekit.io/toolbx/p_1657819515068_92052726-64bd-4ea3-ac94-e7f4f8fd3520.jpg,
Lumber,"1x6"" Poplar Lumber (sold by LF)",POP16F,4.43,/each,https://shop.newcanadianslumber.com/p/1x6-poplar-lumber-sold-by-lf/POP16F,https://ik.imagekit.io/toolbx/p_1657818961929_9d2c13ce-4ec3-4989-97ef-0de0ffe7d747.jpg,
Lumber,1x3x8' Poplar,POP138,22.04,/each,https://shop.newcanadianslumber.com/p/1x3x8-poplar/POP138,https://ik.imagekit.io/toolbx/p_1657819547374_1b330562-19ef-4f6c-b29e-6ea2f69182d1.jpg,
Lumber,1x6x8' Poplar Lumber,POP168,35.4,/each,https://shop.newcanadianslumber.com/p/1x6x8-poplar-lumber/POP168,https://ik.imagekit.io/toolbx/p_1657818836549_c3abaff2-1889-418d-b354-f1779e91b622.jpg,
Lumber,1x5x6' Clear Pine,CP156,11.23,/each,https://shop.newcanadianslumber.com/p/1x5x6-clear-pine/CP156,https://ik.imagekit.io/toolbx/ecommerce/NCL/CP156.jpeg,
Lumber,"1x4x6' Pine T&G ""V"" Groove",P146TG,4.69,/each,https://shop.newcanadianslumber.com/p/1x4x6-pine-tg-v-groove/P146TG,https://ik.imagekit.io/toolbx/ecommerce/NCL/P146TG.jpeg,
Lumber,"1x8"" Poplar Lumber",POP18F,5.26,/each,https://shop.newcanadianslumber.com/p/1x8-poplar-lumber/POP18F,https://ik.imagekit.io/toolbx/p_1657819454188_60c121d3-55ef-4c6a-b3f7-918388b56cee.jpg,
Lumber,Pine 2-3/4 Casing,CAS-255,3.64,/each,https://shop.newcanadianslumber.com/p/pine-2-34-casing/CAS-255,https://ik.imagekit.io/toolbx/1749668260747,
Lumber,1x6x10' T&G Knotty Cedar Lumber,C1610KTG,33.99,/each,https://shop.newcanadianslumber.com/p/1x6x10-tg-knotty-cedar-lumber/C1610KTG,https://ik.imagekit.io/toolbx/ecommerce/NCL/C1610KTG.PNG,
Lumber,"1x2"" Poplar Lumber (sold by LF)",POP12F,1.92,/each,https://shop.newcanadianslumber.com/p/1x2-poplar-lumber-sold-by-lf/POP12F,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/GenerativeAIProject/Poplar/1x2Poplar.png,
Lumber,1x5x8' Poplar Lumber,POP158,31.4,/each,https://shop.newcanadianslumber.com/p/1x5x8-poplar-lumber/POP158,https://ik.imagekit.io/toolbx/p_1657819548816_ccc1b546-3b94-4bd0-a1ab-c58901bf1696.jpg,
Lumber,1x8x10' Poplar Lumber,POP1810,52.61,/each,https://shop.newcanadianslumber.com/p/1x8x10-poplar-lumber/POP1810,https://ik.imagekit.io/toolbx/p_1657819556966_081c2727-8bb9-49cf-ae28-dd0d077a2fa6.jpg,
Lumber,"4'x8'x3/4"" Privacy Square Cedar Lattice - Custom Order",CL4834PSQ,167,/each,https://shop.newcanadianslumber.com/p/4x8x34-privacy-square-cedar-lattice-custom-order/CL4834PSQ,https://ik.imagekit.io/toolbx/1738767021214,
