complete,url,id,school,sector,type,state,students,year_range,location,website,profile_year,icsea_value,icsea_percentile,icsea_quartile_1,icsea_quartile_2,icsea_quartile_3,icsea_quartile_4,results_year,year_3_reading,year_3_reading_color,year_3_writing,year_3_writing_color,year_3_spelling,year_3_spelling_color,year_3_grammar,year_3_grammar_color,year_3_numeracy,year_3_numeracy_color,year_5_reading,year_5_reading_color,year_5_writing,year_5_writing_color,year_5_spelling,year_5_spelling_color,year_5_grammar,year_5_grammar_color,year_5_numeracy,year_5_numeracy_color,year_7_reading,year_7_reading_color,year_7_writing,year_7_writing_color,year_7_spelling,year_7_spelling_color,year_7_grammar,year_7_grammar_color,year_7_numeracy,year_7_numeracy_color,year_9_reading,year_9_reading_color,year_9_writing,year_9_writing_color,year_9_spelling,year_9_spelling_color,year_9_grammar,year_9_grammar_color,year_9_numeracy,year_9_numeracy_color,naplan_participation,attendance_year,attendance_rate,high_attendance_rate
,https://www.myschool.edu.au/school/43272,43272,St Paul&#39;s Catholic College,Non-government,Secondary,"Manly, NSW",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43324,43324,St Paul&#39;s Catholic College,Non-government,Secondary,"Booragul, NSW",649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43218,43218,St Paul&#39;s Catholic College,Non-government,Secondary,"Greystanes, NSW",794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43334,43334,St Paul&#39;s Catholic Primary School,Non-government,Primary,"Camden, NSW",628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47915,47915,St Paul&#39;s Catholic Primary School,Non-government,Primary,"Gracemere, QLD",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43346,43346,St Paul&#39;s Catholic Primary School,Non-government,Primary,"Moss Vale, NSW",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43331,43331,St Paul&#39;s Catholic Primary School,Non-government,Primary,"Albion Park, NSW",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40353,40353,St Paul&#39;s Catholic Primary School,Non-government,Primary,"Rapid Creek, NT",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40042,40042,St Paul&#39;s Catholic School,Non-government,Primary,"Bridgewater, TAS",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40400,40400,St Paul&#39;s College,Non-government,Special,"Balwyn, VIC",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43811,43811,St Paul&#39;s College,Non-government,Secondary,"Walla Walla, NSW",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49717,49717,St Paul&#39;s College,Non-government,Combined,"Gilles Plains, SA",1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43543,43543,St Paul&#39;s College,Non-government,Secondary,"West Kempsey, NSW",643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44000,44000,St Paul&#39;s Grammar School,Non-government,Combined,"Cranebrook, NSW",806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40611,40611,St Paul&#39;s International College,Non-government,Secondary,"Moss Vale, NSW",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46031,46031,St Paul&#39;s Kealba Catholic School,Non-government,Primary,"Kealba, VIC",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48079,48079,St Paul&#39;s Lutheran Primary School,Non-government,Primary,"Caboolture, QLD",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43917,43917,St Paul&#39;s Lutheran Primary School,Non-government,Primary,"Henty, NSW",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48968,48968,St Paul&#39;s Primary School,Non-government,Primary,"Karratha, WA",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48925,48925,St Paul&#39;s Primary School,Non-government,Primary,"Mount Lawley, WA",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43292,43292,St Paul&#39;s Primary School,Non-government,Primary,"Gateshead, NSW",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46015,46015,St Paul&#39;s Primary School,Non-government,Primary,"Mildura, VIC",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43314,43314,St Paul&#39;s Primary School,Non-government,Primary,"Rutherford, NSW",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45825,45825,St Paul&#39;s School,Non-government,Primary,"Bentleigh, VIC",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45907,45907,St Paul&#39;s School,Non-government,Primary,"Sunshine West, VIC",499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47999,47999,St Paul&#39;s School,Non-government,Combined,"Bald Hills, QLD",1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47729,47729,St Paul&#39;s School,Non-government,Primary,"Woodridge, QLD",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46072,46072,St Paul&#39;s School,Non-government,Primary,"Monbulk, VIC",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45686,45686,St Paul&#39;s School,Non-government,Primary,"Coburg, VIC",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46016,46016,St Peter Apostle School,Non-government,Primary,"Hoppers Crossing, VIC",503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43449,43449,St Peter Chanel Catholic Primary School,Non-government,Primary,"Regents Park, NSW",376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40015,40015,St Peter Chanel Catholic School,Non-government,Primary,"Smithton, TAS",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47730,47730,St Peter Chanel Primary School,Non-government,Primary,"The Gap, QLD",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45903,45903,St Peter Chanel School,Non-government,Primary,"Deer Park, VIC",513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47883,47883,St Peter Claver College,Non-government,Secondary,"Riverview, QLD",1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45981,45981,St Peter Julian Eymard,Non-government,Primary,"Mooroolbark, VIC",576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43954,43954,St Peter&#39;s Anglican College - Broulee,Non-government,Combined,"Broulee, NSW",857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43930,43930,St Peter&#39;s Anglican Grammar,Non-government,Primary,"Campbelltown, NSW",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43267,43267,St Peter&#39;s Catholic College,Non-government,Secondary,"Tuggerah, NSW",1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47812,47812,St Peter&#39;s Catholic Primary School,Non-government,Primary,"Rockhampton, QLD",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47731,47731,St Peter&#39;s Catholic Primary School,Non-government,Primary,"Caboolture, QLD",645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47830,47830,St Peter&#39;s Catholic School,Non-government,Primary,"Halifax, QLD",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46087,46087,St Peter&#39;s College,Non-government,Secondary,"Cranbourne, VIC",1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49813,49813,St Peter&#39;s College,Non-government,Combined,"St Peters, SA",1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49814,49814,St Peter&#39;s Collegiate Girls&#39; School,Non-government,Combined,"Stonyfell, SA",844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/53044,53044,St Peter&#39;s Heart,Non-government,Special,"Campbelltown, NSW",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46217,46217,St Peter&#39;s Lutheran School,Non-government,Primary,"Dimboola, VIC",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43283,43283,St Peter&#39;s Primary School,Non-government,Primary,"Stockton, NSW",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43602,43602,St Peter&#39;s Primary School,Non-government,Primary,"Coleambally, NSW",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43530,43530,St Peter&#39;s Primary School,Non-government,Primary,"Port Macquarie, NSW",523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47733,47733,St Peter&#39;s Primary School,Non-government,Primary,"Rochedale, QLD",512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48901,48901,St Peter&#39;s Primary School,Non-government,Primary,"Inglewood, WA",647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45896,45896,St Peter&#39;s School,Non-government,Primary,"Clayton, VIC",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46012,46012,St Peter&#39;s School,Non-government,Primary,"North Bendigo, VIC",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45677,45677,St Peter&#39;s School,Non-government,Primary,"Bentleigh East, VIC",631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46042,46042,St Peter&#39;s School,Non-government,Primary,"Sunshine West, VIC",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45840,45840,St Peter&#39;s School,Non-government,Primary,"Epping, VIC",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46006,46006,St Peter&#39;s School,Non-government,Primary,"Keilor East, VIC",559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49860,49860,St Peter&#39;s Woodlands Grammar School,Non-government,Primary,"Glenelg, SA",537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48025,48025,St Peters Lutheran College,Non-government,Combined,"Indooroopilly, QLD",2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48070,48070,St Peters Lutheran College Springfield,Non-government,Combined,"Springfield Central, QLD",749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41049,41049,St Peters Public School,Government,Primary,"St Peters, NSW",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43251,43251,St Philip Neri Catholic Primary School,Non-government,Primary,"Northbridge, NSW",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43793,43793,St Philip&#39;s Christian College - Cessnock,Non-government,Combined,"Nulkaba, NSW",1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43971,43971,St Philip&#39;s Christian College - Gosford,Non-government,Combined,"Narara, NSW",659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43889,43889,St Philip&#39;s Christian College - Port Stephens,Non-government,Combined,"Salamander Bay, NSW",799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43931,43931,St Philip&#39;s Christian College - Waratah,Non-government,Combined,"Waratah, NSW",1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43701,43701,St Philip&#39;s Christian College Dynamic Learning,Non-government,Special,"Waratah, NSW",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/53292,53292,St Philip&#39;s Christian College Gilibaa,Non-government,Primary,"Salamander Bay, NSW",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52070,52070,St Philip&#39;s Christian College Young Parents,Non-government,Special,"Waratah, NSW",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50155,50155,St Philip&#39;s College,Non-government,Secondary,"Alice Springs, NT",518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45977,45977,St Philip&#39;s School,Non-government,Primary,"Blackburn North, VIC",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40281,40281,St Philomena School,Non-government,Combined,"Park Ridge, QLD",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43558,43558,St Philomena&#39;s Catholic Primary School,Non-government,Primary,"South Bathurst, NSW",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43636,43636,St Philomena&#39;s School,Non-government,Combined,"Moree, NSW",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43355,43355,St Pius X Catholic Primary School,Non-government,Primary,"Unanderra, NSW",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43563,43563,St Pius X Catholic Primary School,Non-government,Primary,"Dubbo, NSW",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48886,48886,St Pius X Catholic School,Non-government,Primary,"Manning, WA",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43656,43656,St Pius X College,Non-government,Combined,"Chatswood, NSW",1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43322,43322,St Pius X High School,Non-government,Secondary,"Adamstown, NSW",890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43284,43284,St Pius X Primary School,Non-government,Primary,"Windale, NSW",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45953,45953,St Pius X School,Non-government,Primary,"Warrnambool, VIC",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49777,49777,St Pius X School,Non-government,Primary,"Windsor Gardens, SA",549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45891,45891,St Pius X School,Non-government,Primary,"Heidelberg West, VIC",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47735,47735,St Pius X School,Non-government,Primary,"Salisbury, QLD",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43401,43401,St Pius&#39; Catholic Primary School,Non-government,Primary,"Enmore, NSW",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47734,47734,St Pius&#39; Primary School,Non-government,Primary,"Banyo, QLD",491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43458,43458,St Raphael&#39;s Catholic Primary School,Non-government,Primary,"South Hurstville, NSW",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43550,43550,St Raphael&#39;s Catholic School,Non-government,Combined,"Cowra, NSW",466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49760,49760,St Raphael&#39;s School,Non-government,Primary,"Parkside, SA",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45847,45847,St Raphael&#39;s School,Non-government,Primary,"Preston West, VIC",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46075,46075,St Richard&#39;s Primary School,Non-government,Primary,"Kilsyth, VIC",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47884,47884,St Rita&#39;s College,Non-government,Combined,"Clayfield, QLD",1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47923,47923,St Rita&#39;s Primary School,Non-government,Primary,"Victoria Point, QLD",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47844,47844,St Rita&#39;s School,Non-government,Primary,"Babinda, QLD",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47845,47845,St Rita&#39;s School,Non-government,Primary,"South Johnstone, QLD",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45863,45863,St Robert&#39;s School,Non-government,Primary,"Newtown, VIC",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45831,45831,St Roch&#39;s School,Non-government,Primary,"Glen Iris, VIC",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43236,43236,St Rose Catholic Primary School,Non-government,Primary,"Collaroy Plateau, NSW",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52946,52946,St Sava College,Non-government,Primary,"Varroville, NSW",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47898,47898,St Saviour&#39;s College,Non-government,Secondary,"Toowoomba, QLD",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47787,47787,St Saviour&#39;s Primary School,Non-government,Primary,"Toowoomba, QLD",459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43672,43672,St Scholastica&#39;s College Glebe Point,Non-government,Secondary,"Glebe, NSW",1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45941,45941,St Scholastica&#39;s School,Non-government,Primary,"Bennettswood, VIC",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47736,47736,St Sebastian&#39;s Primary School,Non-government,Primary,"Yeronga, QLD",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48990,48990,St Simon Peter Catholic Primary School,Non-government,Primary,"Ocean Reef, WA",595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46060,46060,St Simon&#39;s School,Non-government,Primary,"Rowville, VIC",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43858,43858,St Spyridon College,Non-government,Secondary,"Maroubra, NSW",798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43689,43689,St Stanislaus&#39; College,Non-government,Secondary,"Bathurst, NSW",691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47765,47765,St Stephen&#39;s Catholic College,Non-government,Secondary,"Mareeba, QLD",625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47788,47788,St Stephen&#39;s School,Non-government,Primary,"Pittsworth, QLD",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45926,45926,St Stephen&#39;s School,Non-government,Primary,"Reservoir, VIC",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49066,49066,St Stephen&#39;s School,Non-government,Combined,"Duncraig, WA",2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47668,47668,St Stephen&#39;s School,Non-government,Primary,"Algester, QLD",505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/53334,53334,St Teresa of Kolkata Catholic Primary School,Non-government,Primary,"Tarneit North, VIC",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47667,47667,St Teresa&#39;s Catholic College,Non-government,Secondary,"Noosaville, QLD",809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47914,47914,St Teresa&#39;s College,Non-government,Secondary,"Abergowrie, QLD",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47846,47846,St Teresa&#39;s School,Non-government,Primary,"Ravenshoe, QLD",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45876,45876,St Theresa&#39;s School,Non-government,Primary,"Albion, VIC",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
