url,id,school,sector,type,state,students,year_range,location,website,profile_year,icsea_value,icsea_percentile,icsea_quartile_1,icsea_quartile_2,icsea_quartile_3,icsea_quartile_4,results_year,year_3_reading,year_3_reading_color,year_3_writing,year_3_writing_color,year_3_spelling,year_3_spelling_color,year_3_grammar,year_3_grammar_color,year_3_numeracy,year_3_numeracy_color,year_5_reading,year_5_reading_color,year_5_writing,year_5_writing_color,year_5_spelling,year_5_spelling_color,year_5_grammar,year_5_grammar_color,year_5_numeracy,year_5_numeracy_color,year_7_reading,year_7_reading_color,year_7_writing,year_7_writing_color,year_7_spelling,year_7_spelling_color,year_7_grammar,year_7_grammar_color,year_7_numeracy,year_7_numeracy_color,year_9_reading,year_9_reading_color,year_9_writing,year_9_writing_color,year_9_spelling,year_9_spelling_color,year_9_grammar,year_9_grammar_color,year_9_numeracy,year_9_numeracy_color,naplan_participation,attendance_year,attendance_rate,high_attendance_rate,attendance_status,status,scrape_time,Column1,_1,_2,_3,_4,_5
https://www.myschool.edu.au/school/46967,46967,Bullyard State School,Government,Primary,"Bullyard, QLD",28,Prep-6,Inner Regional,https://bullyardss.eq.edu.au,2024,918,14,64,34,2,0,2024,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,484,#ededed,418,#ededed,449,#ededed,474,#ededed,N/A,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,87,47,,OK,14.96,,,,,,
https://www.myschool.edu.au/school/50083,50083,Bulman School,Government,Combined,"Bulman Weemol, NT",62,T-1,Very Remote,https://www.teachintheterritory.nt.gov.au/schools/bulman-school,2024,618,0,87,9,4,0,2024,N/A,#ededed,N/A,#ededed,164,#ededed,N/A,#ededed,189,#ededed,278,#ededed,268,#ededed,311,#ededed,N/A,#ededed,285,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,71,2024,61,10,,OK,13.29,,,,,,
https://www.myschool.edu.au/school/44395,44395,Buln Buln Primary School,Government,Primary,"Buln Buln, VIC",124,Prep-6,Inner Regional,http://www.bulnbulnps.vic.edu.au,2024,1013,53,28,37,23,12,2024,370,#fccccc,382,#fccccc,356,#f26469,363,#fccccc,387,#fccccc,485,#ffffff,471,#ffffff,453,#fccccc,485,#ffffff,466,#fccccc,,,,,,,,,,,,,,,,,,,,,98,2024,89,59,,OK,21.08,,,,,,
https://www.myschool.edu.au/school/52756,52756,Bunbury Baptist College,Non-government,Combined,"Dalyellup, WA",773,PP-12,Inner Regional,http://www.bunburybc.wa.edu.au,2024,1011,52,30,38,21,11,2024,397,#ffffff,412,#ffffff,381,#fccccc,390,#ffffff,391,#ffffff,479,#ffffff,470,#ffffff,468,#fccccc,470,#fccccc,471,#fccccc,514,#fccccc,513,#fccccc,518,#fccccc,512,#fccccc,521,#fccccc,551,#ffffff,566,#ffffff,551,#fccccc,533,#fccccc,554,#ffffff,98,2024,88,56,,OK,17.49,,,,,,
https://www.myschool.edu.au/school/49034,49034,Bunbury Cathedral Grammar School,Non-government,Combined,"Gelorup, WA",659,PP-12,Inner Regional,https://www.bcgs.wa.edu.au/,2024,1111,87,6,18,31,44,2024,421,#ffffff,429,#ffffff,395,#ffffff,414,#ffffff,428,#b6f9cc,504,#ffffff,493,#ffffff,480,#ffffff,506,#ffffff,504,#ffffff,573,#b6f9cc,572,#b6f9cc,557,#b6f9cc,573,#b6f9cc,577,#b6f9cc,601,#b6f9cc,603,#b6f9cc,569,#ffffff,582,#b6f9cc,609,#52cead,100,2024,92,71,,OK,14.92,,,,,,
https://www.myschool.edu.au/school/48877,48877,Bunbury Catholic College,Non-government,Secondary,"Bunbury, WA",926,7-12,Inner Regional,http://www.bunburycatholic.wa.edu.au,2024,1048,68,17,33,30,20,2024,,,,,,,,,,,,,,,,,,,,,539,#ffffff,543,#ffffff,535,#ffffff,536,#ffffff,549,#ffffff,592,#b6f9cc,597,#b6f9cc,576,#ffffff,577,#b6f9cc,596,#b6f9cc,99,2024,91,65,,OK,17.83,,,,,,
https://www.myschool.edu.au/school/48308,48308,Bunbury Primary School,Government,Primary,"Bunbury, WA",450,K-6,Inner Regional,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5070,2024,1075,77,13,28,30,30,2024,421,#ffffff,426,#ffffff,417,#ffffff,430,#b6f9cc,425,#b6f9cc,507,#ffffff,490,#ffffff,498,#ffffff,506,#ffffff,499,#ffffff,,,,,,,,,,,,,,,,,,,,,98,2024,93,76,,OK,14.95,,,,,,
https://www.myschool.edu.au/school/48122,48122,Bunbury Senior High School,Government,Secondary,"Bunbury, WA",1007,7-12,Inner Regional,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4008,2024,1008,50,30,34,23,12,2024,,,,,,,,,,,,,,,,,,,,,517,#fccccc,534,#ffffff,533,#ffffff,517,#fccccc,518,#fccccc,578,#ffffff,585,#ffffff,569,#ffffff,559,#ffffff,575,#ffffff,97,2024,84,47,,OK,14.73,,,,,,
https://www.myschool.edu.au/school/46405,46405,Bundaberg Central State School,Government,Primary,"Bundaberg Central, QLD",76,Prep-6,Inner Regional,https://bundabergcentralss.eq.edu.au,2024,870,6,68,22,8,2,2024,348,#ededed,339,#ededed,351,#ededed,337,#ededed,345,#ededed,370,#ededed,311,#ededed,335,#ededed,364,#ededed,N/A,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,85,49,,OK,14.68,,,,,,
https://www.myschool.edu.au/school/47943,47943,Bundaberg Christian College,Non-government,Combined,"Bundaberg, QLD",796,Prep-12,Inner Regional,http://www.bcc.net.au,2024,1033,61,20,35,29,16,2024,391,#ededed,393,#ededed,380,#ededed,403,#ededed,390,#ededed,478,#ffffff,457,#fccccc,467,#fccccc,474,#fccccc,472,#fccccc,539,#ffffff,533,#ffffff,532,#ffffff,540,#ffffff,541,#ffffff,584,#b6f9cc,577,#ffffff,569,#ffffff,557,#ffffff,562,#ffffff,90,2024,91,65,,OK,17.53,,,,,,
https://www.myschool.edu.au/school/46745,46745,Bundaberg East State School,Government,Primary,"Bundaberg East, QLD",300,Prep-6,Inner Regional,https://bundabergeastss.eq.edu.au,2024,930,17,56,26,13,5,2024,375,#fccccc,382,#fccccc,367,#fccccc,381,#fccccc,388,#fccccc,440,#f26469,441,#f26469,457,#fccccc,474,#fccccc,460,#fccccc,,,,,,,,,,,,,,,,,,,,,96,2024,87,59,,OK,15.12,,,,,,
https://www.myschool.edu.au/school/47420,47420,Bundaberg North State High School,Government,Secondary,"Bundaberg North, QLD",663,7-12,Inner Regional,https://bundabergnorthshs.eq.edu.au,2024,941,21,53,32,12,2,2024,,,,,,,,,,,,,,,,,,,,,459,#f26469,451,#f26469,478,#f26469,450,#f26469,461,#f26469,497,#ededed,496,#f26469,519,#ededed,479,#ededed,506,#ededed,89,2024,79,41,,OK,15.6,,,,,,
https://www.myschool.edu.au/school/46521,46521,Bundaberg North State School,Government,Primary,"Bundaberg North, QLD",252,Prep-6,Inner Regional,https://bundabergnorthss.eq.edu.au,2024,909,12,62,24,10,3,2024,319,#f26469,344,#ededed,336,#f26469,318,#f26469,313,#ededed,455,#fccccc,462,#fccccc,454,#ededed,462,#ededed,456,#fccccc,,,,,,,,,,,,,,,,,,,,,85,2024,85,52,,OK,17.37,,,,,,
https://www.myschool.edu.au/school/46827,46827,Bundaberg South State School,Government,Primary,"Bundaberg South, QLD",174,Prep-6,Inner Regional,https://bundabergsouthss.eq.edu.au,2024,885,8,64,23,9,4,2024,331,#ededed,358,#f26469,320,#f26469,312,#f26469,348,#ededed,436,#ededed,434,#ededed,446,#ededed,426,#ededed,433,#ededed,,,,,,,,,,,,,,,,,,,,,89,2024,86,56,,OK,14.42,,,,,,
https://www.myschool.edu.au/school/47596,47596,Bundaberg Special School,Government,Special,"Norville, QLD",103,Prep-12,Inner Regional,https://bundabergspecs.eq.edu.au,2024,957,28,47,24,16,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,84,47,,NAPLAN Data not found,26.28,,,,,,
https://www.myschool.edu.au/school/47409,47409,Bundaberg State High School,Government,Secondary,"Bundaberg South, QLD",1562,7-12,Inner Regional,https://bundabergshs.eq.edu.au,2024,953,26,48,32,14,6,2024,,,,,,,,,,,,,,,,,,,,,496,#fccccc,486,#f26469,509,#ededed,501,#ededed,496,#f26469,514,#ededed,504,#ededed,532,#ededed,496,#ededed,505,#ededed,75,2024,82,41,,OK,14.79,,,,,,
https://www.myschool.edu.au/school/47275,47275,Bundaberg West State School,Government,Primary,"Bundaberg West, QLD",230,Prep-6,Inner Regional,https://bundabergwestss.eq.edu.au,2024,910,12,63,19,10,9,2024,339,#ededed,343,#ededed,355,#ededed,343,#ededed,350,#ededed,433,#ededed,431,#f26469,435,#ededed,464,#ededed,451,#ededed,,,,,,,,,,,,,,,,,,,,,76,2024,82,45,,OK,15.87,,,,,,
https://www.myschool.edu.au/school/45193,45193,Bundalaguah Primary School,Government,Primary,"Bundalaguah, VIC",26,Prep-6,Inner Regional,http://www.bundyps.vic.edu.au,2024,953,25,52,30,12,6,2024,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,443,#ededed,448,#ededed,426,#ededed,448,#ededed,462,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,83,40,,OK,13.99,,,,,,
https://www.myschool.edu.au/school/46406,46406,Bundamba State School,Government,Primary,"Bundamba, QLD",372,Prep-6,Major Cities,https://bundambass.eq.edu.au,2024,897,10,65,27,7,1,2024,308,#f26469,345,#f26469,318,#f26469,312,#f26469,325,#f26469,422,#f26469,408,#f26469,431,#f26469,428,#f26469,410,#f26469,,,,,,,,,,,,,,,,,,,,,95,2024,85,50,,OK,16.38,,,,,,
https://www.myschool.edu.au/school/47511,47511,Bundamba State Secondary College,Government,Secondary,"Bundamba, QLD",828,7-12,Major Cities,https://bundambassc.eq.edu.au,2024,901,11,65,26,8,1,2024,,,,,,,,,,,,,,,,,,,,,465,#ededed,458,#f26469,488,#ededed,476,#ededed,470,#ededed,509,#ededed,479,#ededed,534,#ededed,483,#ededed,493,#ededed,80,2024,78,35,,OK,14.44,,,,,,
https://www.myschool.edu.au/school/42743,42743,Bundanoon Public School,Government,Primary,"Bundanoon, NSW",126,K-6,Inner Regional,https://bundanoon-p.schools.nsw.gov.au,2024,1039,64,21,30,27,22,2024,388,#ffffff,N/A,#ededed,370,#fccccc,406,#ffffff,427,#b6f9cc,494,#ffffff,447,#fccccc,488,#ffffff,491,#ffffff,490,#ffffff,,,,,,,,,,,,,,,,,,,,,96,2024,91,64,,OK,17.96,,,,,,
https://www.myschool.edu.au/school/42427,42427,Bundarra Central School,Government,Combined,"Bundarra, NSW",98,K-12,Outer Regional,https://bundarra-c.schools.nsw.gov.au,2024,870,6,71,18,10,1,2024,N/A,#ededed,343,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,400,#ededed,415,#ededed,374,#ededed,394,#ededed,419,#ededed,428,#ededed,478,#ededed,476,#ededed,450,#ededed,473,#ededed,490,#ededed,506,#ededed,516,#ededed,480,#ededed,503,#ededed,94,2024,77,24,,OK,14.68,,,,,,
https://www.myschool.edu.au/school/45097,45097,Bundarra Primary School,Government,Primary,"Portland, VIC",98,Prep-6,Outer Regional,http://www.bundarraps.vic.edu.au,2024,895,9,65,24,6,4,2024,356,#ededed,395,#ededed,370,#ededed,342,#ededed,380,#ededed,431,#f26469,420,#f26469,414,#f26469,433,#f26469,418,#f26469,,,,,,,,,,,,,,,,,,,,,100,2024,85,44,,OK,15.6,,,,,,
https://www.myschool.edu.au/school/41064,41064,Bundeena Public School,Government,Primary,"Bundeena, NSW",171,K-6,Inner Regional,https://bundeena-p.schools.nsw.gov.au,2024,1069,75,9,29,35,26,2024,466,#52cead,438,#b6f9cc,440,#b6f9cc,458,#52cead,448,#52cead,517,#b6f9cc,492,#ffffff,498,#ffffff,506,#ffffff,507,#b6f9cc,,,,,,,,,,,,,,,,,,,,,98,2024,92,71,,OK,15.45,,,,,,
https://www.myschool.edu.au/school/44928,44928,Bundoora Primary School,Government,Primary,"Bundoora, VIC",297,Prep-6,Major Cities,http://www.bundooraps.vic.edu.au,2024,1054,70,20,24,30,27,2024,403,#ffffff,380,#f26469,405,#ffffff,378,#fccccc,392,#ffffff,517,#b6f9cc,511,#b6f9cc,520,#b6f9cc,511,#ffffff,515,#b6f9cc,,,,,,,,,,,,,,,,,,,,,97,2024,87,56,,OK,14.19,,,,,,
https://www.myschool.edu.au/school/45395,45395,Bundoora Secondary College,Government,Secondary,"Bundoora, VIC",510,7-12,Major Cities,http://www.bundoorasc.vic.edu.au,2024,1031,61,27,29,25,20,2024,,,,,,,,,,,,,,,,,,,,,528,#ffffff,538,#ffffff,523,#fccccc,520,#ffffff,517,#fccccc,543,#fccccc,555,#ffffff,547,#fccccc,536,#fccccc,527,#fccccc,90,2024,78,33,,OK,17.14,,,,,,
https://www.myschool.edu.au/school/44388,44388,Bungaree Primary School,Government,Primary,"Bungaree, VIC",21,Prep-5,Inner Regional,http://www.bungareeps.vic.edu.au/,2024,1034,62,25,32,24,19,2024,428,#ededed,437,#ededed,405,#ededed,371,#ededed,427,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,93,80,,OK,15.43,,,,,,
https://www.myschool.edu.au/school/48560,48560,Bungaree Primary School,Government,Primary,"Rockingham, WA",255,K-6,Major Cities,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5508,2024,923,16,66,25,7,2,2024,338,#f26469,364,#f26469,346,#f26469,333,#f26469,359,#f26469,428,#f26469,447,#fccccc,454,#fccccc,444,#f26469,454,#fccccc,,,,,,,,,,,,,,,,,,,,,98,2024,84,52,,OK,11.93,,,,,,
https://www.myschool.edu.au/school/53158,53158,Bungendore High School,Government,Secondary,"Bungendore, NSW",161,7-12,Inner Regional,https://bungendore-h.schools.nsw.gov.au,2024,1031,61,19,32,32,17,2024,,,,,,,,,,,,,,,,,,,,,511,#fccccc,504,#fccccc,499,#f26469,508,#fccccc,506,#fccccc,506,#f26469,511,#f26469,526,#ededed,492,#ededed,496,#ededed,91,2024,80,29,,OK,13.43,,,,,,
https://www.myschool.edu.au/school/42744,42744,Bungendore Public School,Government,Primary,"Bungendore, NSW",487,K-6,Inner Regional,https://bungendore-p.schools.nsw.gov.au,2024,1047,67,17,30,33,21,2024,404,#ffffff,402,#fccccc,385,#ffffff,400,#ffffff,407,#ffffff,479,#ffffff,447,#fccccc,442,#f26469,465,#fccccc,459,#fccccc,,,,,,,,,,,,,,,,,,,,,99,2024,88,54,,OK,16.56,,,,,,
https://www.myschool.edu.au/school/42163,42163,Bungwahl Public School,Government,Primary,"Bungwahl, NSW",42,K-6,Inner Regional,https://bungwahl-p.schools.nsw.gov.au,2024,998,46,31,33,22,15,2024,447,#ededed,448,#ededed,395,#ededed,455,#ededed,443,#ededed,527,#ededed,520,#ededed,475,#ededed,518,#ededed,492,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,88,48,,OK,14.24,,,,,,
https://www.myschool.edu.au/school/44241,44241,Buninyong Primary School,Government,Primary,"Buninyong, VIC",589,Prep-6,Inner Regional,http://www.buninyongps.vic.edu.au,2024,1049,68,17,30,31,22,2024,405,#ffffff,412,#ffffff,381,#fccccc,395,#ffffff,403,#ffffff,498,#ffffff,488,#ffffff,482,#ffffff,492,#ffffff,487,#ffffff,,,,,,,,,,,,,,,,,,,,,98,2024,89,59,,OK,12.2,,,,,,
https://www.myschool.edu.au/school/43086,43086,Buninyong Public School,Government,Primary,"Dubbo, NSW",440,K-6,Inner Regional,https://buninyong-p.schools.nsw.gov.au,2024,800,3,68,21,9,2,2024,295,#f26469,354,#f26469,306,#f26469,316,#f26469,327,#f26469,392,#f26469,413,#f26469,393,#f26469,405,#f26469,400,#f26469,,,,,,,,,,,,,,,,,,,,,100,2024,86,51,,OK,14.13,,,,,,
https://www.myschool.edu.au/school/46915,46915,Bunker&#39;s Hill State School,Government,Primary,"Westbrook, QLD",263,Prep-6,Inner Regional,https://bunkhillss.eq.edu.au,2024,1016,54,25,34,29,12,2024,392,#ffffff,422,#ffffff,398,#ffffff,417,#ffffff,413,#ffffff,478,#ffffff,463,#fccccc,492,#ffffff,479,#fccccc,495,#ffffff,,,,,,,,,,,,,,,,,,,,,100,2024,92,73,,OK,15.55,,,,,,
https://www.myschool.edu.au/school/42554,42554,Bunnaloo Public School,Government,Primary,"Bunnaloo, NSW",35,K-6,Outer Regional,https://bunnaloo-p.schools.nsw.gov.au,2024,1003,48,17,38,35,10,2024,381,#fccccc,411,#ffffff,401,#ffffff,396,#ffffff,402,#ffffff,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,90,70,,OK,18.88,,,,,,
https://www.myschool.edu.au/school/44442,44442,Bunyip Primary School,Government,Primary,"Bunyip, VIC",165,Prep-6,Inner Regional,http://www.bunyipps.vic.edu.au,2024,993,43,36,36,23,5,2024,375,#fccccc,404,#ffffff,364,#fccccc,354,#f26469,377,#fccccc,480,#ffffff,487,#ffffff,441,#f26469,468,#fccccc,470,#fccccc,,,,,,,,,,,,,,,,,,,,,90,2024,85,45,,OK,15.1,,,,,,
https://www.myschool.edu.au/school/46933,46933,Buranda State School,Government,Primary,"Woolloongabba, QLD",254,Prep-6,Major Cities,https://burandass.eq.edu.au,2024,1141,93,5,11,26,58,2024,423,#b6f9cc,436,#b6f9cc,428,#b6f9cc,429,#b6f9cc,430,#b6f9cc,541,#52cead,503,#b6f9cc,533,#52cead,559,#52cead,532,#52cead,,,,,,,,,,,,,,,,,,,,,99,2024,94,80,,OK,17.82,,,,,,
https://www.myschool.edu.au/school/48808,48808,Burbridge School,Government,Special,"Koondoola, WA",66,K-12,Major Cities,https://www.burbridgeschool.wa.edu.au/,2024,998,46,35,24,24,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,82,51,,NAPLAN Data not found,22.46,,,,,,
https://www.myschool.edu.au/school/47908,47908,Burdekin Catholic High School,Non-government,Secondary,"Ayr, QLD",297,7-12,Outer Regional,http://www.bchs.catholic.edu.au,2024,993,43,28,38,24,10,2024,,,,,,,,,,,,,,,,,,,,,509,#fccccc,524,#ffffff,518,#fccccc,515,#fccccc,518,#fccccc,537,#fccccc,579,#ffffff,563,#ffffff,536,#fccccc,559,#ffffff,90,2024,90,74,,OK,15.12,,,,,,
https://www.myschool.edu.au/school/48103,48103,Burdekin Christian College,Non-government,Combined,"Ayr, QLD",341,Prep-12,Outer Regional,http://www.burdekincc.qld.edu.au/,2024,939,21,43,34,16,7,2024,404,#ffffff,426,#ffffff,408,#ededed,413,#ededed,419,#b6f9cc,468,#fccccc,471,#ffffff,463,#fccccc,461,#fccccc,441,#f26469,497,#fccccc,480,#f26469,494,#f26469,512,#fccccc,520,#fccccc,576,#ffffff,598,#b6f9cc,563,#ffffff,555,#ffffff,562,#ffffff,87,2024,89,62,,OK,18.22,,,,,,
https://www.myschool.edu.au/school/47582,47582,Burdekin School,Government,Special,"Ayr, QLD",19,Prep-12,Outer Regional,https://burdekinspecs.eq.edu.au,2024,956,27,44,36,12,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,79,25,,NAPLAN Data not found,23.15,,,,,,
https://www.myschool.edu.au/school/49985,49985,Burgmann Anglican School,Non-government,Combined,"Gungahlin, ACT",1713,K-12,Major Cities,http://www.burgmann.act.edu.au,2024,1163,97,1,8,26,65,2024,448,#b6f9cc,434,#b6f9cc,425,#b6f9cc,439,#b6f9cc,440,#52cead,538,#52cead,518,#b6f9cc,517,#b6f9cc,527,#b6f9cc,528,#52cead,583,#52cead,584,#52cead,581,#52cead,589,#52cead,592,#52cead,614,#52cead,603,#b6f9cc,597,#b6f9cc,599,#b6f9cc,613,#52cead,98,2024,92,70,,OK,12.99,,,,,,
https://www.myschool.edu.au/school/42952,42952,Burke Ward Public School,Government,Primary,"Broken Hill, NSW",188,K-6,Outer Regional,https://burkeward-p.schools.nsw.gov.au,2024,871,6,65,22,10,2,2024,285,#f26469,335,#f26469,297,#f26469,302,#f26469,351,#f26469,452,#fccccc,435,#f26469,444,#f26469,445,#f26469,419,#f26469,,,,,,,,,,,,,,,,,,,,,98,2024,85,44,,OK,15.28,,,,,,
https://www.myschool.edu.au/school/46769,46769,Burketown State School,Government,Primary,"Burketown, QLD",31,Prep-6,Very Remote,https://burketownss.eq.edu.au,2024,714,1,78,18,3,1,2021,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,398,#f26469,393,#f26469,381,#f26469,364,#f26469,362,#f26469,,,,,,,,,,,,,,,,,,,,,88,2024,58,7,,OK,16.56,,,,,,
https://www.myschool.edu.au/school/47187,47187,Burleigh Heads State School,Government,Primary,"Burleigh Heads, QLD",465,Prep-6,Major Cities,https://burlheadss.eq.edu.au,2024,1046,67,16,34,31,19,2024,402,#ffffff,420,#ffffff,404,#ffffff,411,#ffffff,409,#ffffff,505,#ffffff,475,#ffffff,494,#ffffff,515,#ffffff,501,#ffffff,,,,,,,,,,,,,,,,,,,,,91,2024,89,62,,OK,15.08,,,,,,
https://www.myschool.edu.au/school/46632,46632,Burnett Heads State School,Government,Primary,"Burnett Heads, QLD",90,Prep-6,Inner Regional,https://burnettheadsss.eq.edu.au,2024,982,38,41,29,18,11,2024,393,#ffffff,412,#ffffff,397,#ffffff,408,#ffffff,405,#ffffff,503,#ffffff,459,#fccccc,499,#ffffff,500,#ffffff,489,#ffffff,,,,,,,,,,,,,,,,,,,,,83,2024,87,49,,OK,26.8,,,,,,
https://www.myschool.edu.au/school/47474,47474,Burnett State College,Government,Secondary,"Gayndah, QLD",168,7-12,Outer Regional,https://burnettsc.eq.edu.au,2024,917,14,53,29,14,4,2024,,,,,,,,,,,,,,,,,,,,,506,#fccccc,485,#f26469,520,#fccccc,482,#f26469,500,#fccccc,455,#ededed,486,#ededed,491,#ededed,429,#ededed,470,#ededed,72,2024,74,27,,OK,27.38,,,,,,
https://www.myschool.edu.au/school/40778,40778,Burnett Youth Learning Centre,Non-government,Special,"Elliott, QLD",73,7-12,Inner Regional,https://www.bylc.qld.edu.au/,2024,875,7,76,14,8,1,2023,,,,,,,,,,,,,,,,,,,,,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,472,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,495,#ededed,60,2024,64,17,,OK,36.34,,,,,,
https://www.myschool.edu.au/school/40070,40070,Burnie High School,Government,Secondary,"Cooee, TAS",506,7-12,Outer Regional,https://burniehigh.education.tas.edu.au,2024,956,27,44,33,16,6,2024,,,,,,,,,,,,,,,,,,,,,518,#fccccc,528,#ffffff,513,#fccccc,519,#fccccc,505,#fccccc,562,#ffffff,556,#ffffff,554,#fccccc,552,#ffffff,560,#ffffff,96,2024,87,54,,OK,37.76,,,,,,
https://www.myschool.edu.au/school/40203,40203,Burnie Primary School,Government,Primary,"Park Grove, TAS",328,K-6,Outer Regional,https://burnieprimary.education.tas.edu.au/,2024,981,38,34,33,20,13,2024,384,#fccccc,403,#ffffff,374,#fccccc,384,#fccccc,396,#ffffff,495,#ffffff,460,#fccccc,474,#ffffff,481,#fccccc,484,#ffffff,,,,,,,,,,,,,,,,,,,,,99,2024,92,78,,OK,38.68,,,,,,
https://www.myschool.edu.au/school/52881,52881,Burns Beach Primary School,Government,Primary,"Burns Beach, WA",373,K-6,Major Cities,https://burnsbeachps.wa.edu.au,2024,1069,75,10,29,35,26,2024,403,#ffffff,420,#ffffff,393,#ffffff,397,#ffffff,416,#ffffff,511,#b6f9cc,500,#ffffff,491,#ffffff,499,#ffffff,502,#ffffff,,,,,,,,,,,,,,,,,,,,,92,2024,92,71,,OK,33.59,,,,,,
https://www.myschool.edu.au/school/52693,52693,Burnside Primary School,Government,Primary,"Burnside, VIC",405,Prep-6,Major Cities,https://burnsideps.vic.edu.au/,2024,1034,62,22,34,26,18,2024,422,#ffffff,460,#52cead,448,#52cead,436,#b6f9cc,409,#ffffff,491,#ffffff,507,#b6f9cc,511,#b6f9cc,514,#ffffff,497,#ffffff,,,,,,,,,,,,,,,,,,,,,86,2024,91,65,,OK,34.91,,,,,,
https://www.myschool.edu.au/school/49407,49407,Burnside Primary School,Government,Primary,"Burnside, SA",692,R-6,Major Cities,http://www.burnsideps.sa.edu.au/,2024,1157,96,2,9,26,64,2024,440,#b6f9cc,441,#b6f9cc,440,#b6f9cc,447,#b6f9cc,444,#52cead,544,#52cead,540,#52cead,537,#52cead,564,#52cead,544,#52cead,,,,,,,,,,,,,,,,,,,,,99,2024,93,81,,OK,17.64,,,,,,
https://www.myschool.edu.au/school/41620,41620,Burnside Public School,Government,Primary,"North Parramatta, NSW",218,K-6,Major Cities,https://burnside-p.schools.nsw.gov.au,2024,1118,89,8,18,28,46,2024,487,#52cead,482,#52cead,481,#52cead,520,#52cead,482,#52cead,537,#52cead,509,#b6f9cc,525,#b6f9cc,540,#52cead,545,#52cead,,,,,,,,,,,,,,,,,,,,,98,2024,93,75,,OK,57.92,,,,,,
https://www.myschool.edu.au/school/47524,47524,Burnside State High School,Government,Secondary,"Burnside, QLD",855,7-12,Major Cities,https://burnsideshs.eq.edu.au,2024,1000,47,33,36,21,10,2024,,,,,,,,,,,,,,,,,,,,,495,#fccccc,518,#fccccc,520,#fccccc,502,#fccccc,516,#fccccc,517,#ededed,529,#ededed,550,#ededed,520,#ededed,536,#ededed,84,2024,86,52,,OK,32.36,,,,,,
https://www.myschool.edu.au/school/47296,47296,Burnside State School,Government,Primary,"Burnside, QLD",378,Prep-6,Major Cities,https://burnsidess.eq.edu.au,2024,983,39,37,36,18,9,2024,389,#ffffff,400,#fccccc,399,#ffffff,405,#ffffff,402,#ededed,478,#ffffff,459,#fccccc,476,#ffffff,472,#fccccc,467,#fccccc,,,,,,,,,,,,,,,,,,,,,86,2024,88,61,,OK,32.18,,,,,,
https://www.myschool.edu.au/school/42967,42967,Buronga Public School,Government,Primary,"Buronga, NSW",72,K-6,Outer Regional,https://buronga-p.schools.nsw.gov.au,2024,873,6,56,26,11,7,2024,310,#ededed,345,#ededed,275,#ededed,278,#ededed,333,#ededed,430,#ededed,424,#ededed,430,#ededed,427,#ededed,426,#ededed,,,,,,,,,,,,,,,,,,,,,100,2024,86,51,,OK,33.94,,,,,,
https://www.myschool.edu.au/school/47633,47633,Burpengary Meadows State School,Government,Primary,"Burpengary, QLD",680,Prep-6,Major Cities,https://burpengarymeadowsss.eq.edu.au,2024,995,44,32,40,21,7,2024,372,#fccccc,403,#ffffff,371,#fccccc,387,#fccccc,380,#fccccc,460,#fccccc,438,#f26469,439,#f26469,458,#fccccc,455,#fccccc,,,,,,,,,,,,,,,,,,,,,90,2024,90,64,,OK,36.34,,,,,,
